channel,url,title,date
VK:Mode & Mooi,http://www.volkskrant.nl/reizen/ik-ga-vliegen-en-ik-neem-mee~a4450026/,Ik ga vliegen en ik neem mee,"Sat, 21 Jan 2017 01:00:00 GMT"
VK:Mode & Mooi,http://www.volkskrant.nl/magazine/-waarom-zou-ik-me-iets-aantrekken-van-wat-anderen-van-mij-vinden~a4451039/,'Waarom zou ik me iets aantrekken van wat anderen van mij vinden?',"Sat, 21 Jan 2017 01:00:00 GMT"
VK:Mode & Mooi,http://www.volkskrant.nl/magazine/-ik-draag-unieke-stukken-regelrecht-van-de-catwalk~a4449946/,'Ik draag unieke stukken regelrecht van de catwalk',"Sat, 21 Jan 2017 01:00:00 GMT"
VK:Mode & Mooi,http://www.volkskrant.nl/mode-en-mooi/wit-overhemd-met-de-suggestie-van-blue-collar~a4450036/,Wit overhemd met de suggestie van blue collar,"Sat, 21 Jan 2017 01:00:00 GMT"
VK:Mode & Mooi,http://www.volkskrant.nl/magazine/mijn-eerste-reflex-was-om-plastic-te-boycotten~a4451191/,Mijn eerste reflex was om plastic te boycotten,"Sat, 21 Jan 2017 01:00:00 GMT"
VK:Mode & Mooi,http://www.volkskrant.nl/magazine/vlekkenvloer~a4450031/,Vlekkenvloer,"Sat, 21 Jan 2017 01:00:00 GMT"
VK:Mode & Mooi,http://www.volkskrant.nl/mode-en-mooi/xl-mouwen~a4450044/,XL-Mouwen,"Sat, 21 Jan 2017 01:00:00 GMT"
VK:Mode & Mooi,http://www.volkskrant.nl/buitenland/dit-was-de-jurk-van-melania~a4451303/,Dít was de jurk van Melania,"Fri, 20 Jan 2017 19:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/magazine/de-componist-van-de-vara-bbc-en-het-simplistisch-verbond~a4459196/,"De componist van de VARA, BBC en het Simplistisch Verbond","Wed, 08 Feb 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/televisie/ryanne-van-dorst-elle-bandita-wil-taboe-doorbreken-ik-ben-geboren-als-hermafrodiet~a4459072/,Ryanne van Dorst (Elle Bandita) wil taboe doorbreken: ik ben geboren als hermafrodiet,"Tue, 07 Feb 2017 21:14:00 GMT"
VK:Muziek,http://www.volkskrant.nl/magazine/-is-dit-dan-het-aziatische-in-mij~a4458699/,'Is dit dan het Aziatische in mij?',"Tue, 07 Feb 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/zo-wil-het-residentieorkest-nieuw-jong-publiek-lokken~a4458717/,"Zo wil het Residentieorkest nieuw, jong publiek lokken","Tue, 07 Feb 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/gedichten-uit-de-geheime-laden-van-johnny-cash~a4458712/,Gedichten uit de geheime laden van Johnny Cash,"Mon, 06 Feb 2017 18:30:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/veteranen-van-heavy-metal-voor-het-laatst-op-het-podium~a4458665/,Veteranen van heavy metal voor het laatst op het podium,"Mon, 06 Feb 2017 15:02:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/wereldpremiere-voor-nieuwe-compositie-van-rijnvos~a4458329/,Wereldpremière voor nieuwe compositie van Rijnvos,"Mon, 06 Feb 2017 06:08:00 GMT"
VK:Muziek,http://www.volkskrant.nl/recensies/jett-rebel-speelt-goed-maar-kan-publiek-niet-verleiden~a4458306/,"Jett Rebel speelt goed, maar kan publiek niet verleiden","Mon, 06 Feb 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/laat-er-geen-twijfel-over-bestaan-levit-is-een-grote~a4458303/,Laat er geen twijfel over bestaan: Levit is een grote,"Sun, 05 Feb 2017 18:31:00 GMT"
VK:Muziek,http://www.volkskrant.nl/recensies/als-latry-aan-speeltafel-zit-zijn-foutjes-te-verwaarlozen~a4457112/,Als Latry aan speeltafel zit zijn foutjes te verwaarlozen,"Fri, 03 Feb 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/magazine/lezer-ineke-stond-op-de-verkeerde-dag-bij-de-concertzaal~a4457063/,Lezer Ineke stond op de verkeerde dag bij de concertzaal,"Fri, 03 Feb 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/migos-geeft-hakkelende-raps-nu-wel-juiste-ruimte~a4457120/,Migos geeft hakkelende raps nu wel juiste ruimte,"Fri, 03 Feb 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/-iedereen-heeft-het-recht-om-kennis-te-maken-met-poezie-en-muziek~a4457170/,'Iedereen heeft het recht om kennis te maken met poëzie en muziek',"Fri, 03 Feb 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/recensies/door-focus-op-techniek-is-de-dynamiek-vergeten~a4457099/,Door focus op techniek is de dynamiek vergeten,"Fri, 03 Feb 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/recensies/little-fictions-staat-garant-voor-mooi-verzorgde-rockmuziek~a4457096/,Little Fictions staat garant voor mooi verzorgde rockmuziek,"Fri, 03 Feb 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/tracks-van-de-week-spinvis-thundercat-en-bob-dylan~a4457090/,"Tracks van de week: Spinvis, Thundercat en Bob Dylan","Fri, 03 Feb 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/oneindig-treurig-en-apocalyptisch-maar-hypermuzikaal~a4457121/,"Oneindig treurig en apocalyptisch, maar hypermuzikaal","Fri, 03 Feb 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/schantz-wisselt-fraaie-ballades-af-met-paranoia~a4457114/,Schantz wisselt fraaie ballades af met paranoia,"Fri, 03 Feb 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/-laat-kleuters-naar-mozart-luisteren-en-ze-vinden-het-fantastisch~a4457117/,'Laat kleuters naar Mozart luisteren en ze vinden het fantastisch',"Fri, 03 Feb 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/moet-een-piepend-oor-een-keuze-zijn~a4457177/,Moet een piepend oor een keuze zijn?,"Fri, 03 Feb 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/mich-maakt-puntig-en-goed-geslepen-gitaarpop~a4457084/,Mich maakt puntig en goed geslepen gitaarpop,"Fri, 03 Feb 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/recensies/iedere-barokliefhebber-moet-phantasia-musica-horen~a4457091/,Iedere barokliefhebber moet Phantasia Musica horen,"Fri, 03 Feb 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/zangeres-vera-lynn-viert-100ste-verjaardag-met-nieuwe-plaat~a4456984/,Zangeres Vera Lynn viert 100ste verjaardag met nieuwe plaat,"Thu, 02 Feb 2017 11:44:00 GMT"
VK:Muziek,http://www.volkskrant.nl/recensies/sterke-show-green-day-voortijdig-verpest-door-misplaatste-meligheid~a4456465/,Sterke show Green Day voortijdig verpest door misplaatste meligheid,"Wed, 01 Feb 2017 12:35:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/progrock-raakt-met-overlijden-john-wetton-opnieuw-grootheid-kwijt~a4456011/,Progrock raakt met overlijden John Wetton opnieuw grootheid kwijt,"Tue, 31 Jan 2017 16:41:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/italiaanse-rocker-verkoopt-180-duizend-kaarten-voor-grootste-europese-optreden-ooit~a4455981/,Italiaanse rocker verkoopt 180 duizend kaarten voor grootste Europese optreden ooit,"Tue, 31 Jan 2017 15:45:00 GMT"
VK:Muziek,http://www.volkskrant.nl/recensies/door-ruisjes-in-robert-holls-stem-heen-hoorde-je-hoop~a4455620/,Door ruisjes in Robert Holls stem heen hoorde je hoop,"Tue, 31 Jan 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/recensies/scepsis-lastig-te-negeren-in-matige-uitvoering-beethovens-fidelio~a4455171/,Scepsis lastig te negeren in matige uitvoering Beethovens Fidelio,"Mon, 30 Jan 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/optreden-the-flaming-lips-voelt-als-my-little-pony-lsd-trip~a4455069/,Optreden The Flaming Lips  voelt als My-Little-Pony-lsd-trip,"Sun, 29 Jan 2017 13:06:00 GMT"
VK:Muziek,http://www.volkskrant.nl/recensies/drake-rijgt-hits-aan-elkaar-zonder-spanningsboog~a4455037/,Drake rijgt hits aan elkaar zonder spanningsboog,"Sun, 29 Jan 2017 08:59:00 GMT"
VK:Muziek,http://www.volkskrant.nl/voorpagina/-er-is-zoveel-wel-gelukt~a4453252/,'Er is zoveel wél gelukt',"Sat, 28 Jan 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/tech/complete-symfonie-in-luttele-seconden~a4454355/,Complete symfonie in luttele seconden,"Sat, 28 Jan 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/theater/don-giovanni-in-pocketvorm-is-speels-en-humoristisch~a4454554/,Don Giovanni in pocketvorm is speels en humoristisch,"Sat, 28 Jan 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/recensies/japandroids-kan-grootste-festivalweiden-makkelijk-aan~a4453875/,Japandroids kan grootste festivalweiden makkelijk aan,"Fri, 27 Jan 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/ty-segall-doet-weinig-concessies-aan-garagerock~a4453878/,Ty Segall doet weinig concessies aan garagerock,"Fri, 27 Jan 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/audi-treft-meesterlijke-balans-tussen-hoorbare-en-zichtbare~a4453929/,Audi treft meesterlijke balans tussen hoorbare en zichtbare,"Fri, 27 Jan 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/recensies/bassdrumbone-geeft-mooist-denkbare-visitekaartje-af~a4453883/,BassDrumBone geeft mooist denkbare visitekaartje af,"Fri, 27 Jan 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/recensies/onweerstaanbaar-en-haast-psychedelisch-dansplaatje~a4453880/,Onweerstaanbaar en haast psychedelisch dansplaatje,"Fri, 27 Jan 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/kabbelende-liedjes-met-een-fonkelende-stem~a4453879/,Kabbelende liedjes met een fonkelende stem,"Fri, 27 Jan 2017 01:00:00 GMT"
VK:Muziek,http://www.volkskrant.nl/muziek/melnikov-weet-hoe-hij-piano-kan-laten-blaffen-en-bijten~a4453903/,Melnikov weet hoe hij piano kan laten blaffen en bijten,"Fri, 27 Jan 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/opinie/opinieblog-ayaan-hirsi-ali-ik-sta-achter-trumps-benadering-van-de-radicale-islam~a4459022/,Opinieblog - Ayaan Hirsi Ali: 'Ik sta achter Trumps benadering van de radicale islam',"Wed, 08 Feb 2017 10:13:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/sport/opnieuw-afzegging-abn-amro-toernooi-nu-bidden-dat-nadal-niet-uitglijdt-in-badkamer~a4459601/,Opnieuw afzegging ABN Amro-toernooi: 'Nu bidden dat Nadal niet uitglijdt in badkamer',"Wed, 08 Feb 2017 10:03:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/politiek/wie-kan-met-wie-regeren-bekijk-het-in-deze-coalitiewijzer~a4459611/,Wie kan met wie regeren? Bekijk het in deze coalitiewijzer,"Wed, 08 Feb 2017 10:02:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/media/ontwerpers-boos-over-onbetaalde-decorpitch-voor-vpro-s-zomergasten~a4459603/,Ontwerpers boos over onbetaalde decorpitch voor VPRO's Zomergasten,"Wed, 08 Feb 2017 09:49:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/binnenland/verkiezingsblog-aow-leeftijd-breekpunt-voor-50plus-anders-niet-in-kabinet~a4449553/,Verkiezingsblog - AOW-leeftijd breekpunt voor 50Plus: 'Anders niet in kabinet',"Wed, 08 Feb 2017 09:28:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/sport/schaatsers-dit-weekend-op-olympisch-ijs-zuid-korea-ze-hebben-lekker-gebouwd-hier~a4459593/,Schaatsers dit weekend op olympisch ijs Zuid-Korea: 'Ze hebben lekker gebouwd hier',"Wed, 08 Feb 2017 09:20:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/politiek/betaalt-tweede-werkende-ouder-65-procent-aan-belasting~a4458731/,Betaalt tweede werkende ouder 65 procent aan belasting?,"Wed, 08 Feb 2017 09:14:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/buitenland/-miljardenfacelift-voor-amerika-s-gevaarlijkste-bommenwerper-in-wedloop-met-russen~a4459348/,Miljardenfacelift voor Amerika's gevaarlijkste bommenwerper in wedloop met Russen,"Wed, 08 Feb 2017 08:13:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/buitenland/de-herinnering-aan-poetincriticus-nemtsov-levend-houden-is-niet-zonder-gevaar~a4459550/,De herinnering aan Poetincriticus Nemtsov levend houden is niet zonder gevaar,"Wed, 08 Feb 2017 07:44:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/buitenland/in-hoger-beroep-nog-geen-beslissing-over-inreisverbod-vs~a4459522/,In hoger beroep nog geen beslissing over inreisverbod VS,"Wed, 08 Feb 2017 06:07:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/binnenland/wat-nou-tulpen-en-kaas-deze-machines-leveren-holland-veel-meer-op~a4459338/,Wat nou tulpen en kaas: deze machines leveren Holland veel meer op,"Wed, 08 Feb 2017 05:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/politiek/wie-houdt-er-toezicht-op-het-tappen-van-de-overheid~a4459246/,Wie houdt er toezicht op het tappen van de overheid?,"Wed, 08 Feb 2017 05:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/politiek/groenlinks-gaat-verkiezing-in-met-ingrijpende-belastinghervorming~a4459521/,GroenLinks gaat verkiezing in met ingrijpende belastinghervorming,"Wed, 08 Feb 2017 05:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/sport/onderzoek-naar-omstreden-betalingen-spelen-tokio-2020~a4459540/,Onderzoek naar omstreden betalingen Spelen Tokio 2020,"Wed, 08 Feb 2017 04:31:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/buitenland/colombia-begint-nieuwe-vredesgesprekken-nu-met-eln~a4459516/,"Colombia begint nieuwe vredesgesprekken, nu met ELN","Wed, 08 Feb 2017 02:50:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/beeldende-kunst/bedrijfscollecties-hebben-vaak-uitstekende-neus-voor-jong-talent~a4459242/,Bedrijfscollecties hebben vaak uitstekende neus voor jong talent,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/opinie/een-uitzonderlijk-fenomeen-een-basisschool-zeven-meesters-voor-de-klas~a4459275/,"Een uitzonderlijk fenomeen: één basisschool, zeven meesters voor de klas","Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/buitenland/russische-rechter-bepaalt-of-poetin-in-2018-oppositie-krijgt~a4459262/,Russische rechter bepaalt of Poetin in 2018 oppositie krijgt,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/televisie/in-politiek-wordt-stem-van-vluchteling-ook-nauwelijks-gehoord~a4459235/,In politiek wordt stem van vluchteling óók nauwelijks gehoord,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/magazine/eerst-studeren-dan-uitkleden~a4459182/,"Eerst studeren, dan uitkleden","Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/tech/sillicon-valley-technologie-start-ups-en-immigranten~a4459332/,"Sillicon Valley: technologie, start-ups en immigranten","Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/opinie/trump-is-enge-vriend-van-tienermeisje-amerika~a4459268/,Trump is enge vriend van tienermeisje Amerika,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/binnenland/blinde-afluisteraar-je-moet-kunnen-meeleven-met-doelwit~a4459248/,Blinde afluisteraar: 'Je moet kunnen meeleven met doelwit',"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/opinie/consument-kan-richting-geven-aan-transitie-naar-duurzaamheid~a4459225/,Consument kan richting geven aan transitie naar duurzaamheid,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/magazine/een-volwassen-zeehond-knuppel-je-niet-zomaar-dood~a4459168/,Een volwassen zeehond knuppel je niet zomaar dood,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/economie/doorsneevermogen-stijgt-dankzij-huizenprijzen-voor-het-eerst-sinds-crisis~a4459298/,Doorsneevermogen stijgt dankzij huizenprijzen voor het eerst sinds crisis,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/binnenland/het-weer-vooral-koude-nachten~a4459169/,Het weer: vooral koude nachten,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/magazine/de-componist-van-de-vara-bbc-en-het-simplistisch-verbond~a4459196/,"De componist van de VARA, BBC en het Simplistisch Verbond","Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/wetenschap/belgische-specialisten-willen-nieuw-betalingssysteem~a4459280/,Belgische specialisten willen nieuw betalingssysteem,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-woensdag-8-februari~a4459160/,De Volkskrant tv-selectie voor woensdag 8 februari,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/opinie/kunnen-we-leren-van-de-geschiedenis~a4459203/,Kunnen we leren van de geschiedenis?,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/politiek/dit-vinden-de-zwevende-kiezers-van-de-stemwijzer~a4459266/,Dit vinden de zwevende kiezers van de Stemwijzer,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/politiek/nederlandse-lijsttrekkers-willen-graag-anti-trump-effect-van-macron-meemaken~a4459313/,Nederlandse lijsttrekkers willen graag anti-Trump effect van Macron meemaken,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/economie/dit-zijn-de-psychologische-verlammende-gevolgen-van-flexwerken~a4459256/,"Dit zijn de psychologische, verlammende gevolgen van flexwerken","Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/sport/-laat-mij-maar-bewijzen-dat-ik-nog-steeds-bij-de-top-hoor~a4459330/,'Laat mij maar bewijzen dat ik nog steeds bij de top hoor',"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/politiek/stemwijzers-bieden-hulp-in-tijden-van-keuzestress~a4459260/,Stemwijzers bieden hulp in tijden van keuzestress,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/opinie/waarom-accepteren-we-geen-pil-tegen-eenzaamheid~a4459276/,Waarom accepteren we geen pil tegen eenzaamheid?,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/buitenland/na-studie-in-het-vreselijk-racistische-europa-keerden-deze-jongeren-terug-naar-senegal~a4459211/,"Na studie in het 'vreselijk racistische' Europa, keerden deze jongeren terug naar Senegal","Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/sport/wust-mist-olympische-sfeer-in-gangneung~a4459291/,Wüst mist olympische sfeer in Gangneung,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/politiek/na-de-stemwijzer-belandde-ik-in-een-crisis~a4459284/,Na de Stemwijzer belandde ik in een crisis,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/opinie/opinieblog-ayaan-hirsi-ali-ik-sta-achter-trumps-benadering-van-de-radicale-islam~a4459022/,Opinieblog - Ayaan Hirsi Ali: 'Ik sta achter Trumps benadering van de radicale islam',"Wed, 08 Feb 2017 10:13:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/sport/opnieuw-afzegging-abn-amro-toernooi-nu-bidden-dat-nadal-niet-uitglijdt-in-badkamer~a4459601/,Opnieuw afzegging ABN Amro-toernooi: 'Nu bidden dat Nadal niet uitglijdt in badkamer',"Wed, 08 Feb 2017 10:03:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/politiek/wie-kan-met-wie-regeren-bekijk-het-in-deze-coalitiewijzer~a4459611/,Wie kan met wie regeren? Bekijk het in deze coalitiewijzer,"Wed, 08 Feb 2017 10:02:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/media/ontwerpers-boos-over-onbetaalde-decorpitch-voor-vpro-s-zomergasten~a4459603/,Ontwerpers boos over onbetaalde decorpitch voor VPRO's Zomergasten,"Wed, 08 Feb 2017 09:49:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/binnenland/verkiezingsblog-aow-leeftijd-breekpunt-voor-50plus-anders-niet-in-kabinet~a4449553/,Verkiezingsblog - AOW-leeftijd breekpunt voor 50Plus: 'Anders niet in kabinet',"Wed, 08 Feb 2017 09:28:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/sport/schaatsers-dit-weekend-op-olympisch-ijs-zuid-korea-ze-hebben-lekker-gebouwd-hier~a4459593/,Schaatsers dit weekend op olympisch ijs Zuid-Korea: 'Ze hebben lekker gebouwd hier',"Wed, 08 Feb 2017 09:20:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/politiek/betaalt-tweede-werkende-ouder-65-procent-aan-belasting~a4458731/,Betaalt tweede werkende ouder 65 procent aan belasting?,"Wed, 08 Feb 2017 09:14:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/buitenland/-miljardenfacelift-voor-amerika-s-gevaarlijkste-bommenwerper-in-wedloop-met-russen~a4459348/,Miljardenfacelift voor Amerika's gevaarlijkste bommenwerper in wedloop met Russen,"Wed, 08 Feb 2017 08:13:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/buitenland/de-herinnering-aan-poetincriticus-nemtsov-levend-houden-is-niet-zonder-gevaar~a4459550/,De herinnering aan Poetincriticus Nemtsov levend houden is niet zonder gevaar,"Wed, 08 Feb 2017 07:44:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/buitenland/beide-partijen-flink-onder-vuur-in-hoger-beroep-inreisverbod-vs~a4459522/,Beide partijen flink onder vuur in hoger beroep inreisverbod VS,"Wed, 08 Feb 2017 06:07:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/binnenland/wat-nou-tulpen-en-kaas-deze-machines-leveren-holland-veel-meer-op~a4459338/,Wat nou tulpen en kaas: deze machines leveren Holland veel meer op,"Wed, 08 Feb 2017 05:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/politiek/wie-houdt-er-toezicht-op-het-tappen-van-de-overheid~a4459246/,Wie houdt er toezicht op het tappen van de overheid?,"Wed, 08 Feb 2017 05:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/politiek/groenlinks-gaat-verkiezing-in-met-ingrijpende-belastinghervorming~a4459521/,GroenLinks gaat verkiezing in met ingrijpende belastinghervorming,"Wed, 08 Feb 2017 05:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/sport/onderzoek-naar-omstreden-betalingen-spelen-tokio-2020~a4459540/,Onderzoek naar omstreden betalingen Spelen Tokio 2020,"Wed, 08 Feb 2017 04:31:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/buitenland/colombia-begint-nieuwe-vredesgesprekken-nu-met-eln~a4459516/,"Colombia begint nieuwe vredesgesprekken, nu met ELN","Wed, 08 Feb 2017 02:50:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/beeldende-kunst/bedrijfscollecties-hebben-vaak-uitstekende-neus-voor-jong-talent~a4459242/,Bedrijfscollecties hebben vaak uitstekende neus voor jong talent,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/buitenland/russische-rechter-bepaalt-of-poetin-in-2018-oppositie-krijgt~a4459262/,Russische rechter bepaalt of Poetin in 2018 oppositie krijgt,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/televisie/in-politiek-wordt-stem-van-vluchteling-ook-nauwelijks-gehoord~a4459235/,In politiek wordt stem van vluchteling óók nauwelijks gehoord,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/tech/sillicon-valley-technologie-start-ups-en-immigranten~a4459332/,"Sillicon Valley: technologie, start-ups en immigranten","Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/binnenland/blinde-afluisteraar-je-moet-kunnen-meeleven-met-doelwit~a4459248/,Blinde afluisteraar: 'Je moet kunnen meeleven met doelwit',"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/opinie/consument-kan-richting-geven-aan-transitie-naar-duurzaamheid~a4459225/,Consument kan richting geven aan transitie naar duurzaamheid,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/magazine/eerst-studeren-dan-uitkleden~a4459182/,"Eerst studeren, dan uitkleden","Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/opinie/trump-is-enge-vriend-van-tienermeisje-amerika~a4459268/,Trump is enge vriend van tienermeisje Amerika,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/magazine/een-volwassen-zeehond-knuppel-je-niet-zomaar-dood~a4459168/,Een volwassen zeehond knuppel je niet zomaar dood,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/economie/doorsneevermogen-stijgt-dankzij-huizenprijzen-voor-het-eerst-sinds-crisis~a4459298/,Doorsneevermogen stijgt dankzij huizenprijzen voor het eerst sinds crisis,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/opinie/een-uitzonderlijk-fenomeen-een-basisschool-zeven-meesters-voor-de-klas~a4459275/,"Een uitzonderlijk fenomeen: één basisschool, zeven meesters voor de klas","Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/magazine/de-componist-van-de-vara-bbc-en-het-simplistisch-verbond~a4459196/,"De componist van de VARA, BBC en het Simplistisch Verbond","Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/politiek/dit-vinden-de-zwevende-kiezers-van-de-stemwijzer~a4459266/,Dit vinden de zwevende kiezers van de Stemwijzer,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/wetenschap/belgische-specialisten-willen-nieuw-betalingssysteem~a4459280/,Belgische specialisten willen nieuw betalingssysteem,"Wed, 08 Feb 2017 01:00:00 GMT"
